j,H2,O2,N2,T,mu
2089,0.35101,0.252896,0.396093,385.35,1.5767e-06
2090,0.397281,0.103586,0.499132,2669.36,5.31101e-06
2091,0.606786,0.0916189,0.301595,675.448,1.87072e-06
2092,0.137698,0.200916,0.661386,1490.65,4.80935e-06
2093,0.606413,0.302311,0.0912763,2912.3,4.87067e-06
2094,0.499851,0.116535,0.383614,1071.93,2.72348e-06
2095,0.62466,0.0874543,0.287886,806.427,2.07642e-06
2096,0.431791,0.132393,0.435817,901.126,2.5666e-06
2097,0.0887454,0.467414,0.44384,2338.05,7.02841e-06
2098,0.322321,0.139002,0.538677,1144.3,3.30165e-06
2099,0.196586,0.348206,0.455208,2930.05,7.02854e-06
2100,0.448573,0.207553,0.343874,682.432,2.12167e-06
2101,0.0356729,0.906809,0.0575185,547.964,3.05536e-06
2102,0.879329,0.0281164,0.0925548,614.727,1.51428e-06
2103,0.32406,0.48193,0.19401,2594.91,5.74091e-06
2104,0.583844,0.180964,0.235192,356.51,1.24995e-06
2105,0.311865,0.355433,0.332702,2415.86,5.49272e-06
2106,0.524444,0.110804,0.364751,1019.6,2.58898e-06
2107,0.185031,0.305893,0.509076,1623.26,4.85683e-06
2108,0.111373,0.305546,0.58308,1648.97,5.36032e-06
2109,0.554975,0.377235,0.0677904,1909.97,3.86363e-06
2110,0.158823,0.41537,0.425806,460.101,2.20049e-06
2111,0.531262,0.109216,0.359522,1088.7,2.68822e-06
2112,0.197701,0.435115,0.367184,2630.27,6.60673e-06
2113,0.247555,0.17532,0.577125,1310.61,3.89774e-06
2114,0.0466738,0.483731,0.469595,2277.02,7.27981e-06
2115,0.35401,0.249272,0.396718,748.189,2.44974e-06
2116,0.00316208,0.316428,0.68041,2742.22,8.3154e-06
2117,0.995787,0.000981622,0.00323135,200,6.89805e-07
2118,0.466159,0.0644674,0.469374,2222.49,4.45454e-06
2119,0.901897,0.022858,0.0752451,656.697,1.56439e-06
2120,0.396011,0.552254,0.0517353,1012.66,2.94207e-06
2121,0.314201,0.34882,0.336979,1743.81,4.44293e-06
2122,0.397552,0.14037,0.462077,1137.47,3.07417e-06
2123,0.908786,0.0212528,0.0699609,649.61,1.54851e-06
2124,0.424745,0.130938,0.444317,437.053,1.59985e-06
2125,0.495708,0.1175,0.386792,737.896,2.14178e-06
2126,0.491489,0.393261,0.115249,2270.75,4.52782e-06
2127,0.444986,0.377002,0.178012,235.079,1.04808e-06
2128,0.196515,0.718642,0.0848424,407.343,1.99444e-06
2129,0.418613,0.165,0.416387,1828.59,4.11024e-06
2130,0.222834,0.238532,0.538634,2176.66,5.58111e-06
2131,0.542919,0.377426,0.0796547,1246.46,2.95959e-06
2132,0.177196,0.191713,0.631091,1338.48,4.2784e-06
2133,0.494154,0.117862,0.387984,1113.71,2.80389e-06
2134,0.307025,0.125022,0.567953,2948.24,6.15292e-06
2135,0.146904,0.313501,0.539595,968.049,3.63645e-06
2136,0.366604,0.214025,0.41937,2898.24,5.79784e-06
2137,0.675381,0.0756361,0.248982,608.133,1.67388e-06
2138,0.354903,0.295489,0.349608,2234.16,4.99016e-06
2139,0.141086,0.303549,0.555365,408.879,2.0466e-06
2140,0.458588,0.032479,0.508933,1743.98,3.82596e-06
2141,0.096973,0.820443,0.0825844,2070.15,6.71711e-06
2142,0.344339,0.582988,0.0726723,1864.53,4.59024e-06
2143,0.307524,0.335893,0.356582,2075.3,4.99601e-06
2144,0.968298,0.00738661,0.0243156,482.568,1.24311e-06
2145,0.483926,0.120245,0.395829,933.65,2.51997e-06
2146,0.392464,0.0901302,0.517406,2628.28,5.27485e-06
2147,0.374691,0.320535,0.304774,2852.13,5.74326e-06
2148,0.203235,0.185646,0.611119,1255.58,3.98254e-06
2149,0.267301,0.230645,0.502053,2248.09,5.42926e-06
2150,0.752965,0.0575592,0.189476,736.503,1.81541e-06
2151,0.346575,0.152248,0.501177,1007.03,2.97365e-06
2152,0.160742,0.195547,0.643711,1466.04,4.62723e-06
2153,0.412843,0.136808,0.45035,1176.52,3.10118e-06
2154,0.401459,0.242383,0.356159,1497.79,3.68783e-06
2155,0.381004,0.0616286,0.557367,2481.43,5.12341e-06
2156,0.839471,0.0374032,0.123125,713.677,1.70098e-06
2157,0.47077,0.192119,0.337111,1078.05,2.80806e-06
2158,0.0764712,0.215182,0.708347,1419.76,5.02092e-06
2159,0.815477,0.116785,0.0677376,252.351,8.71638e-07
2160,0.26152,0.175398,0.563082,2059.38,5.1384e-06
2161,0.586951,0.355324,0.0577251,2055.77,3.95758e-06
2162,0.0184319,0.228705,0.752863,1399.54,5.28464e-06
2163,0.392681,0.552301,0.0550177,2298.86,5.00814e-06
2164,0.573476,0.362895,0.063629,408.424,1.39251e-06
2165,0.0308871,0.93698,0.0321326,809.908,4.02581e-06
2166,0.159309,0.349847,0.490843,2763.64,7.07574e-06
2167,0.242903,0.176404,0.580693,1207.03,3.71398e-06
2168,0.497865,0.429614,0.072521,775.325,2.25387e-06
2169,0.0919455,0.211577,0.696478,1228.61,4.48773e-06
2170,0.864842,0.0314919,0.103666,482.18,1.30106e-06
2171,0.355884,0.455971,0.188145,1217.82,3.41509e-06
2172,0.600265,0.0931382,0.306597,913.94,2.2884e-06
2173,0.191494,0.400357,0.408148,629.371,2.61629e-06
2174,0.607985,0.0592324,0.332782,782.832,2.0547e-06
2175,0.219261,0.652039,0.1287,2543.99,6.44088e-06
2176,0.103013,0.649542,0.247445,841.958,3.63868e-06
2177,0.265051,0.235473,0.499475,2542.94,5.89182e-06
2178,0.0852971,0.213126,0.701577,1420.03,4.96883e-06
2179,0.220668,0.604719,0.174612,2341.47,6.0697e-06
2180,0.776339,0.052113,0.171548,469.914,1.33645e-06
2181,0.459378,0.112681,0.427941,1556.48,3.57296e-06
2182,0.398017,0.285974,0.316009,2615.11,5.30845e-06
2183,0.816375,0.0877453,0.0958802,2957.25,4.31537e-06
2184,0.597524,0.0937769,0.308699,946.472,2.34523e-06
2185,0.540515,0.10706,0.352425,798.367,2.18255e-06
2186,0.0540659,0.438241,0.507693,956.955,4.09622e-06
2187,0.295167,0.0789053,0.625927,2370.24,5.3912e-06
2188,0.0869422,0.456776,0.456282,2665.16,7.64995e-06
2189,0.425825,0.268565,0.305609,1511.08,3.64037e-06
2190,0.299039,0.588025,0.112936,453.488,1.89848e-06
2191,0.0687882,0.772775,0.158437,1353.94,5.27219e-06
2192,0.565071,0.32202,0.112909,2036.32,3.98429e-06
2193,0.331687,0.155717,0.512596,1275.74,3.51617e-06
2194,0.219133,0.34904,0.431828,1305.98,4.0759e-06
2195,0.226142,0.180309,0.593549,1220.41,3.81014e-06
2196,0.639224,0.327001,0.0337754,2374.71,4.19027e-06
2197,0.517608,0.114452,0.36794,2789.23,4.97651e-06
2198,0.379758,0.27938,0.340862,2991.91,5.87731e-06
2199,0.480519,0.383663,0.135817,2965.16,5.41536e-06
2200,0.185515,0.189775,0.62471,1157.67,3.8563e-06
2201,0.697017,0.0705949,0.232388,650.964,1.72815e-06
2202,0.142217,0.199864,0.65792,1237.23,4.23983e-06
2203,0.428037,0.131431,0.440532,1157.75,3.02972e-06
2204,0.377783,0.316905,0.305312,471.731,1.774e-06
2205,0.390924,0.221891,0.387186,2014.12,4.49592e-06
2206,0.377251,0.440865,0.181884,1439.25,3.72621e-06
2207,0.567348,0.100808,0.331844,951.48,2.40149e-06
2208,0.232625,0.178798,0.588576,1287.58,3.91655e-06
2209,0.622872,0.0878707,0.289257,911.098,2.25062e-06
2210,0.253575,0.457367,0.289058,2297.06,5.69906e-06
2211,0.954743,0.0105448,0.034712,409.836,1.12373e-06
2212,0.00234359,0.232454,0.765202,1519.04,5.6305e-06
2213,0.38121,0.602492,0.0162973,1219.44,3.37677e-06
2214,0.50174,0.413878,0.084382,1782.9,3.8513e-06
2215,0.717051,0.192103,0.090846,2604.24,4.21403e-06
2216,0.593938,0.328684,0.077378,1683.37,3.45855e-06
2217,0.164098,0.714042,0.12186,1374.77,4.6685e-06
2218,0.156182,0.50271,0.341107,2660.79,7.04535e-06
2219,0.337816,0.282726,0.379459,217.478,1.07458e-06
2220,0.44504,0.129306,0.425655,803.446,2.35564e-06
2221,0.561279,0.102222,0.336499,835.582,2.21602e-06
2222,0.336297,0.384656,0.279047,760.652,2.54422e-06
2223,0.563088,0.42404,0.0128724,2836.22,4.96648e-06
2224,0.244815,0.175958,0.579227,1225.14,3.74225e-06
2225,0.883124,0.027232,0.0896436,361.192,1.06738e-06
2226,0.278354,0.168144,0.553503,1046.24,3.25977e-06
2227,0.779426,0.0513937,0.16918,539.319,1.46048e-06
2228,0.676089,0.0754713,0.24844,667.849,1.77897e-06
2229,0.135747,0.201371,0.662882,1158.08,4.09361e-06
2230,0.384218,0.150769,0.465013,881.518,2.63616e-06
2231,0.159331,0.436325,0.404344,2512.84,6.71819e-06
2232,0.606363,0.324839,0.0687979,2090.55,3.94229e-06
2233,0.386387,0.528471,0.085142,2683.5,5.55193e-06
2234,0.0474065,0.353379,0.599214,1413.75,5.26436e-06
2235,0.489081,0.488746,0.0221735,574.259,1.86916e-06
2236,0.415301,0.136235,0.448464,903.755,2.60709e-06
2237,0.757176,0.056578,0.186246,819.731,1.94193e-06
2238,0.0994356,0.54544,0.355124,450.248,2.36078e-06
2239,0.497463,0.117091,0.385446,1119.94,2.80701e-06
2240,0.660058,0.0792066,0.260736,566.38,1.61223e-06
2241,0.176672,0.191835,0.631492,1397.11,4.40136e-06
2242,0.633295,0.0854424,0.281263,784.831,2.02892e-06
2243,0.0913528,0.211715,0.696932,1455.88,5.01269e-06
2244,0.136797,0.399976,0.463226,565.24,2.59583e-06
2245,0.578709,0.197084,0.224208,2755.43,4.75734e-06
2246,0.546991,0.266169,0.18684,833.102,2.25598e-06
2247,0.193442,0.122912,0.683647,335.916,1.65469e-06
2248,0.298386,0.292277,0.409338,282.122,1.3379e-06
2249,0.54068,0.0560981,0.403222,654.197,1.90953e-06
2250,0.37101,0.146555,0.482435,1264.98,3.3715e-06
2251,0.409109,0.214784,0.376107,1588.16,3.79729e-06
2252,0.0720471,0.500844,0.427109,2705.27,7.9089e-06
2253,0.845009,0.093024,0.0619672,424.669,1.21158e-06
2254,0.400509,0.451885,0.147605,2609,5.35399e-06
2255,0.0966271,0.464209,0.439164,685.155,3.12716e-06
2256,0.340375,0.280376,0.379249,2096.01,4.84929e-06
2257,0.223882,0.434517,0.341602,2620.58,6.3953e-06
2258,0.185025,0.568563,0.246412,1951.68,5.61426e-06
2259,0.518103,0.287958,0.193938,2781.12,5.02082e-06
2260,0.67788,0.075054,0.247066,689.516,1.81455e-06
2261,0.165652,0.511868,0.32248,1597.51,5.02476e-06
2262,0.343688,0.470342,0.185971,1653.75,4.21407e-06
2263,0.179938,0.191075,0.628988,1356.53,4.30171e-06
2264,0.471749,0.19906,0.329191,857.881,2.41942e-06
2265,0.366839,0.319725,0.313436,2393.56,5.16877e-06
2266,0.0637046,0.218157,0.718139,1417.46,5.09102e-06
2267,0.0593809,0.353229,0.587391,2147.64,6.79685e-06
2268,0.404027,0.138862,0.457111,955.845,2.73018e-06
2269,0.458379,0.126198,0.415423,1140.5,2.92761e-06
2270,0.247847,0.175252,0.576902,1277.71,3.83293e-06
2271,0.327358,0.31978,0.352863,2144.76,4.99826e-06
2272,0.0499579,0.308928,0.641114,1746.67,5.98161e-06
2273,0.0101808,0.336258,0.653561,1387.9,5.36572e-06
2274,0.0287202,0.226308,0.744972,1516.36,5.51683e-06
2275,0.301691,0.445713,0.252596,1983.51,4.92638e-06
2276,0.237477,0.177668,0.584855,1197.69,3.71723e-06
2277,0.929174,0.0165025,0.0543238,293.801,9.13101e-07
2278,0.181882,0.305411,0.512707,717.307,2.86011e-06
2279,0.34052,0.153659,0.505821,1255.92,3.45164e-06
2280,0.470172,0.195426,0.334401,227.761,9.95694e-07
2281,0.188425,0.301078,0.510496,2402.56,6.21905e-06
2282,0.458166,0.401361,0.140473,2605.66,5.07916e-06
2283,0.00788906,0.231162,0.760949,1519.7,5.61484e-06
2284,0.531527,0.26155,0.206923,559.654,1.75589e-06
2285,0.974421,0.00595982,0.0196188,220.546,7.4191e-07
2286,0.489384,0.183072,0.327544,488.615,1.64607e-06
2287,0.328778,0.326006,0.345216,2431.47,5.41247e-06
2288,0.176506,0.0171001,0.806394,1352.45,4.23623e-06
2289,0.43667,0.131256,0.432074,1100.42,2.91112e-06
2290,0.303812,0.260418,0.435769,1600.52,4.21684e-06
2291,0.725546,0.158357,0.116096,1887.43,3.40427e-06
2292,0.688831,0.193198,0.117971,2083.06,3.71058e-06
2293,0.527244,0.303259,0.169497,2595.87,4.77651e-06
2294,0.33139,0.376411,0.2922,820.576,2.68508e-06
2295,0.394862,0.140997,0.464141,1111.95,3.03635e-06
2296,0.6214,0.0882138,0.290386,858.301,2.16695e-06
2297,0.233541,0.22498,0.54148,2320.46,5.73985e-06
2298,0.0257285,0.779839,0.194432,254.288,1.73418e-06
2299,0.768038,0.0540472,0.177915,576.039,1.53396e-06
2300,0.355674,0.266732,0.377594,1568.67,3.96398e-06
2301,0.634422,0.0442065,0.321372,1578.78,3.18077e-06
2302,0.228017,0.179872,0.592111,1426.85,4.20681e-06
2303,0.0294951,0.636612,0.333893,801.944,3.83967e-06
2304,0.449457,0.000392996,0.55015,754.008,2.23231e-06
2305,0.390452,0.47196,0.137588,1911.15,4.43024e-06
2306,0.290848,0.291794,0.417357,2856.77,6.21244e-06
2307,0.419646,0.409265,0.171089,1602.98,3.83957e-06
2308,0.389544,0.392068,0.218388,2915.35,5.77907e-06
2309,0.728153,0.234188,0.0376591,2619.26,4.21284e-06
2310,0.349134,0.42746,0.223407,1320.94,3.61436e-06
2311,0.353918,0.545089,0.100992,1136.64,3.29459e-06
2312,0.251882,0.334991,0.413127,636.976,2.45191e-06
2313,0.763597,0.0150549,0.221348,2869.73,4.33287e-06
2314,0.494427,0.117798,0.387774,815.507,2.28881e-06
2315,0.308073,0.335318,0.356609,1348.94,3.78384e-06
2316,0.347498,0.231026,0.421477,2081.2,4.77682e-06
2317,0.34579,0.237333,0.416877,1484.65,3.85201e-06
2318,0.627333,0.285515,0.0871522,410.576,1.34441e-06
2319,0.299698,0.376789,0.323513,458.267,1.87828e-06
2320,0.416053,0.13606,0.447887,850.978,2.50504e-06
2321,0.119211,0.205224,0.675565,1328.17,4.56573e-06
2322,0.631428,0.0858772,0.282694,844.407,2.13047e-06
2323,0.609202,0.0910559,0.299742,805.691,2.09585e-06
2324,0.125461,0.309265,0.565273,2977.03,7.69796e-06
2325,0.893322,0.0248559,0.0818219,448.762,1.22506e-06
2326,0.782174,0.0268937,0.190932,1033.75,2.22466e-06
2327,0.70477,0.0687885,0.226441,792.047,1.95531e-06
2328,0.500194,0.208007,0.291799,212.909,9.31402e-07
2329,0.493581,0.278636,0.227783,2666.4,4.97361e-06
2330,0.294535,0.164373,0.541091,1249.72,3.59859e-06
2331,0.378964,0.593164,0.0278717,1876.57,4.46502e-06
2332,0.818129,0.0525942,0.129277,1791.19,3.11862e-06
2333,0.128981,0.451171,0.419848,1513.11,5.04472e-06
2334,0.308159,0.686325,0.00551578,2422.2,5.67714e-06
2335,0.422394,0.279312,0.298294,2109.5,4.52802e-06
2336,0.443335,0.139299,0.417367,716.673,2.19001e-06
2337,0.0344133,0.224982,0.740605,1564.74,5.5995e-06
2338,0.282349,0.511865,0.205787,1888.07,4.89662e-06
2339,0.157757,0.407227,0.435016,1362.33,4.5278e-06
2340,0.941149,0.0137123,0.0451387,409.302,1.12931e-06
2341,0.436376,0.131324,0.4323,804.601,2.3745e-06
2342,0.270175,0.270429,0.459396,2381.93,5.63706e-06
2343,0.601907,0.0927557,0.305337,756.172,2.02044e-06
2344,0.27812,0.272507,0.449373,1573.64,4.28489e-06
2345,0.00157739,0.351828,0.646594,927.129,4.14947e-06
2346,0.214385,0.183048,0.602566,1330.41,4.08257e-06
2347,0.712395,0.067012,0.220593,806.607,1.97001e-06
2348,0.38496,0.289293,0.325747,2207.29,4.81711e-06
2349,0.279839,0.167798,0.552364,1145.98,3.45333e-06
2350,0.05619,0.219908,0.723902,1484.2,5.2894e-06
2351,0.256464,0.486432,0.257105,1244.06,3.83806e-06
2352,0.246044,0.555561,0.198395,2385.43,5.94014e-06
2353,0.394845,0.296826,0.308329,432.802,1.64747e-06
2354,0.411057,0.137224,0.451719,1005.06,2.80401e-06
2355,0.193995,0.425978,0.380027,2589.29,6.5631e-06
2356,0.469474,0.388667,0.141859,253.944,1.08652e-06
2357,0.0891016,0.803602,0.107297,1499.81,5.50659e-06
2358,0.165871,0.472825,0.361304,1112.34,3.95757e-06
2359,0.59773,0.093729,0.308541,916.246,2.29597e-06
2360,0.175696,0.144213,0.680091,2065.61,5.63962e-06
2361,0.452268,0.448514,0.099218,268.382,1.14757e-06
2362,0.474725,0.122389,0.402886,786.837,2.26978e-06
2363,0.953265,0.0108892,0.0358455,578.628,1.40819e-06
2364,0.458195,0.223439,0.318365,1072.32,2.8319e-06
2365,0.166368,0.345717,0.487915,1980.84,5.66555e-06
2366,0.516446,0.112668,0.370886,829.523,2.27688e-06
2367,0.277269,0.168396,0.554334,1072.01,3.31553e-06
2368,0.3115,0.243205,0.445295,679.478,2.39112e-06
2369,0.474124,0.366964,0.158912,801.85,2.33668e-06
2370,0.707811,0.06808,0.224109,884.306,2.09687e-06
2371,0.0513682,0.221031,0.727601,1281.63,4.83593e-06
2372,0.351589,0.15108,0.497331,1174.67,3.27123e-06
2373,0.231256,0.44232,0.326424,355.792,1.70264e-06
2374,0.320289,0.355906,0.323805,2217.97,5.15719e-06
2375,0.0907775,0.211849,0.697374,1211.17,4.4525e-06
2376,0.376908,0.253492,0.3696,537.359,1.9282e-06
2377,0.021401,0.228014,0.750585,1568.05,5.67345e-06
2378,0.581231,0.0975732,0.321196,736.02,2.01241e-06
2379,0.424548,0.0891105,0.486342,2371.26,4.8072e-06
2380,0.704587,0.0688312,0.226582,831.788,2.0188e-06
2381,0.458355,0.0488769,0.492768,1373.84,3.28502e-06
2382,0.919959,0.0186495,0.0613912,604.416,1.4701e-06
2383,0.169174,0.193583,0.637244,1333.8,4.30944e-06
2384,0.182478,0.190483,0.62704,1138.02,3.82718e-06
2385,0.210202,0.377706,0.412091,1267.76,4.04999e-06
2386,0.637607,0.215798,0.146595,288.733,1.05181e-06
2387,0.156555,0.586396,0.257049,783.525,3.21791e-06
2388,0.35582,0.388998,0.255182,351.028,1.48787e-06
2389,0.0754302,0.215425,0.709145,1387.78,4.9536e-06
2390,0.333157,0.296251,0.370593,702.629,2.40487e-06
2391,0.25679,0.173168,0.570042,1380.36,3.99089e-06
2392,0.980574,0.00452628,0.0148998,287.581,8.81416e-07
2393,0.335044,0.154935,0.510022,921.367,2.83675e-06
2394,0.867259,0.0309285,0.101812,442.409,1.22834e-06
2395,0.422756,0.134498,0.442746,823.023,2.43718e-06
2396,0.535197,0.108299,0.356504,952.547,2.45794e-06
2397,0.324439,0.324755,0.350807,622.981,2.24404e-06
2398,0.787082,0.0496099,0.163308,720.43,1.75737e-06
2399,0.248491,0.7407,0.0108088,2400.74,6.05076e-06
2400,0.628787,0.0864927,0.284721,779.916,2.02637e-06
2401,0.180678,0.38211,0.437212,1588.08,4.85038e-06
2402,0.525161,0.439906,0.0349333,584.196,1.83481e-06
2403,0.396449,0.140627,0.462924,1203.68,3.19204e-06
2404,0.401568,0.363026,0.235407,469.556,1.73855e-06
2405,0.111947,0.443183,0.44487,2101.82,6.35931e-06
2406,0.0445377,0.267931,0.687531,1785.49,6.06899e-06
2407,0.12721,0.490327,0.382462,2094.38,6.25805e-06
2408,0.500834,0.120656,0.378509,1575.67,3.49179e-06
2409,0.0250783,0.408766,0.566156,554.381,2.90782e-06
2410,0.346239,0.152326,0.501434,1002.52,2.9659e-06
2411,0.478816,0.121436,0.399748,1040.28,2.71418e-06
2412,0.121167,0.487594,0.39124,1247.18,4.51413e-06
2413,0.200788,0.423734,0.375478,964.904,3.44262e-06
2414,0.675974,0.0754982,0.248528,568.969,1.60182e-06
2415,0.791726,0.0485277,0.159746,436.384,1.26296e-06
2416,0.725882,0.0984498,0.175668,2759.5,4.33064e-06
2417,0.535138,0.108313,0.356549,977.761,2.50014e-06
2418,0.35708,0.411246,0.231674,1667.88,4.16468e-06
2419,0.277206,0.416144,0.30665,912.404,3.04863e-06
2420,0.0765527,0.615932,0.307515,835.813,3.7296e-06
2421,0.544298,0.0376655,0.418037,1701.39,3.53815e-06
2422,0.413067,0.142659,0.444275,1224.18,3.18271e-06
2423,0.440533,0.346874,0.212594,1341.55,3.3491e-06
2424,0.715179,0.0663633,0.218458,660.993,1.72749e-06
2425,0.748616,0.0585725,0.192812,776.75,1.88384e-06
2426,0.319298,0.264533,0.416169,2143.8,5.01337e-06
2427,0.242624,0.379696,0.37768,1752.87,4.81463e-06
2428,0.013781,0.216233,0.769986,700.172,3.35184e-06
2429,0.278109,0.30068,0.421211,1806,4.69334e-06
2430,0.141218,0.391385,0.467397,1012.18,3.80185e-06
2431,0.582422,0.290706,0.126872,598.204,1.77522e-06
2432,0.821882,0.0415014,0.136616,716.091,1.71965e-06
2433,0.611711,0.0904713,0.297818,899.893,2.24864e-06
2434,0.480842,0.0594406,0.459717,1469.52,3.37482e-06
2435,0.30405,0.162156,0.533793,1064.85,3.21269e-06
2436,0.401622,0.42311,0.175268,2536.28,5.24157e-06
2437,0.60351,0.0923821,0.304108,754.931,2.01616e-06
2438,0.396764,0.134885,0.468351,511.917,1.81991e-06
2439,0.229712,0.261775,0.508513,243.799,1.28601e-06
2440,0.130556,0.538826,0.330618,2368.04,6.77858e-06
2441,0.52615,0.197551,0.276299,236.219,9.82752e-07
2442,0.870491,0.0301757,0.0993336,304.502,9.59299e-07
2443,0.30269,0.487739,0.209571,490.59,1.9788e-06
2444,0.427126,0.355497,0.217377,2155.09,4.59741e-06
2445,0.199232,0.684135,0.116632,2410.99,6.39344e-06
2446,0.232481,0.327111,0.440408,2883.32,6.66696e-06
2447,0.422417,0.0146511,0.562932,1654.83,3.80189e-06
2448,0.28343,0.257608,0.458963,2038.96,5.02751e-06
2449,0.348434,0.41334,0.238226,1545.53,3.99813e-06
2450,0.697927,0.0703831,0.23169,573.566,1.58987e-06
2451,0.0030468,0.23229,0.764663,1484.75,5.5462e-06
2452,0.00783246,0.325063,0.667104,226.975,1.51519e-06
2453,0.186913,0.189449,0.623638,1202.84,3.94693e-06
2454,0.355521,0.194813,0.449665,2196.34,4.8948e-06
2455,0.662851,0.0785558,0.258594,561.225,1.5999e-06
2456,0.81482,0.0431469,0.142033,472.815,1.31589e-06
2457,0.287567,0.165997,0.546436,1168.68,3.46998e-06
2458,0.348301,0.263791,0.387909,2571.85,5.48148e-06
2459,0.411103,0.206943,0.381955,393.235,1.51418e-06
2460,0.116654,0.415968,0.467378,2606.05,7.23266e-06
2461,0.159238,0.355084,0.485677,832.58,3.25877e-06
2462,0.519097,0.11205,0.368853,836.561,2.28504e-06
2463,0.0389274,0.441397,0.519675,403.764,2.30912e-06
2464,0.349386,0.520548,0.130066,2179.99,5.02535e-06
2465,0.485126,0.119966,0.394908,1141.82,2.86922e-06
2466,0.619589,0.13661,0.243801,504.357,1.53544e-06
2467,0.283445,0.68134,0.0352148,1730.54,4.69341e-06
2468,0.321135,0.0640835,0.614782,643.451,2.25311e-06
2469,0.282053,0.335597,0.38235,2585.22,5.90157e-06
2470,0.549512,0.104964,0.345524,962.099,2.44897e-06
2471,0.319471,0.253859,0.42667,1691.4,4.30082e-06
2472,0.00961381,0.680213,0.310173,1280.01,5.34898e-06
2473,0.41436,0.39275,0.19289,841.782,2.53673e-06
2474,0.464679,0.158621,0.376699,396.571,1.45586e-06
2475,0.371938,0.257961,0.370101,1782.34,4.23774e-06
2476,0.0872801,0.259153,0.653567,2225.38,6.65277e-06
2477,0.981672,0.00427051,0.0140579,432.115,1.15023e-06
2478,0.314299,0.439793,0.245908,219.589,1.11688e-06
2479,0.0955254,0.390803,0.513672,1575.04,5.35957e-06
2480,0.11898,0.593599,0.287422,955.81,3.85095e-06
2481,0.503639,0.115652,0.380709,950.92,2.51247e-06
2482,0.714033,0.0666304,0.219337,748.859,1.87525e-06
2483,0.50786,0.114669,0.377471,956.608,2.51432e-06
2484,0.446382,0.0447699,0.508848,553.736,1.83117e-06
2485,0.85284,0.0342883,0.112872,499.118,1.33838e-06
2486,0.0812672,0.0916091,0.827124,1773.84,5.67826e-06
2487,0.504267,0.397868,0.0978649,1041.05,2.71263e-06
2488,0.178376,0.428787,0.392837,2542.46,6.60976e-06
2489,0.0998894,0.209726,0.690385,1209.88,4.40045e-06
2490,0.276126,0.0497361,0.674138,2346.47,5.44507e-06
2491,0.525722,0.387766,0.0865126,1414.36,3.25351e-06
2492,0.597357,0.0809404,0.321703,827.157,2.147e-06
2493,0.67998,0.0745646,0.245455,549.731,1.56237e-06
2494,0.480089,0.121139,0.398772,1019.02,2.6754e-06
2495,0.326657,0.241787,0.431556,2838.46,5.94888e-06
2496,0.614827,0.237586,0.147587,2335.2,4.18814e-06
2497,0.934028,0.0153714,0.0506004,374.814,1.06931e-06
2498,0.80002,0.0465953,0.153385,388.946,1.16592e-06
2499,0.0894885,0.212149,0.698362,1579.41,5.29494e-06
2500,0.0923775,0.0905861,0.817036,452.329,2.26749e-06
2501,0.403173,0.0860187,0.510808,696.868,2.21307e-06
2502,0.508956,0.114413,0.376631,764.739,2.17097e-06
2503,0.257379,0.173031,0.569591,1009.82,3.25609e-06
2504,0.0203108,0.497817,0.481872,2371.73,7.68421e-06
