j,H2,O2,N2,T,mu
466,0.106266,0.569163,0.324571,2272.8,6.97066e-05
467,0.465615,0.371526,0.162859,2207.41,4.6506e-05
468,0.334802,0.125894,0.539304,2043.54,4.8443e-05
469,0.281245,0.15288,0.565875,1056.61,3.26362e-05
470,0.369654,0.235919,0.394427,2704.28,5.72337e-05
471,0.00944047,0.3944,0.596159,1209.7,4.89007e-05
472,0.101874,0.411087,0.48704,2624.16,7.59423e-05
473,0.35113,0.225946,0.422924,1310.96,3.55995e-05
474,0.465981,0.175904,0.358115,1415.71,3.3999e-05
475,0.120748,0.405833,0.473419,1176.72,4.28625e-05
476,0.0219858,0.758296,0.219718,1901.39,6.95865e-05
477,0.901719,0.0341483,0.0641329,2926.61,4.26852e-05
478,0.0301092,0.391701,0.57819,2253,7.38879e-05
479,0.40846,0.45704,0.134501,1153.37,3.15894e-05
480,0.320881,0.277591,0.401529,564.289,2.07444e-05
481,0.245691,0.133016,0.621293,2194.87,5.54912e-05
482,0.371427,0.559369,0.0692034,377.334,1.54228e-05
483,0.443395,0.242213,0.314392,1616.65,3.80113e-05
484,0.329756,0.378089,0.292155,2890.59,6.27819e-05
485,0.197438,0.713924,0.0886376,1926.95,5.65249e-05
486,0.281598,0.405908,0.312494,1041.4,3.2993e-05
487,0.301339,0.400185,0.298476,1092.38,3.34066e-05
488,0.489068,0.100964,0.409968,2023.66,4.23358e-05
489,0.550179,0.285837,0.163984,429.283,1.44095e-05
490,0.131014,0.271035,0.59795,649.302,2.77978e-05
491,0.388328,0.287047,0.324626,2297.04,5.06042e-05
492,0.249547,0.493506,0.256947,1479.29,4.36192e-05
493,0.440106,0.0659429,0.493951,2201.97,4.64114e-05
494,0.2418,0.0565427,0.701657,1321.46,3.91936e-05
495,0.311717,0.27103,0.417253,2437.74,5.64277e-05
496,0.384263,0.259111,0.356626,2071.8,4.726e-05
497,0.419512,0.181414,0.399074,1377.88,3.46304e-05
498,0.492433,0.38039,0.127177,1943.39,4.1831e-05
499,0.247726,0.405122,0.347152,2339.81,5.92251e-05
500,0.347161,0.595799,0.0570398,2363.34,5.47903e-05
501,0.177564,0.406206,0.41623,2144.26,6.03773e-05
502,0.31485,0.257597,0.427553,340.164,1.47746e-05
503,0.408598,0.119877,0.471525,2669.34,5.44217e-05
504,0.171895,0.42537,0.402735,2620.51,6.98223e-05
505,0.296332,0.245555,0.458113,331.421,1.47526e-05
506,0.248828,0.185329,0.565843,714.884,2.59146e-05
507,0.738665,0.105403,0.155931,1078.48,2.37177e-05
508,0.487981,0.00988608,0.502133,2333.04,4.63742e-05
509,0.35439,0.546749,0.0988609,937.172,2.89717e-05
510,0.378264,0.358546,0.263191,1914.81,4.53661e-05
511,0.213346,0.466691,0.319963,2409.21,6.30968e-05
512,0.456562,0.36795,0.175488,791.703,2.34182e-05
513,0.319287,0.113114,0.567598,2919.56,6.25334e-05
514,0.210398,0.134524,0.655078,2120.42,5.62737e-05
515,0.493222,0.0269581,0.47982,2105.34,4.31486e-05
516,0.532629,0.309528,0.157843,1171.01,2.87382e-05
517,0.339451,0.378187,0.282362,2303.26,5.33324e-05
518,0.0681505,0.469411,0.462438,2714.93,8.14962e-05
519,0.496967,0.0700032,0.43303,643.13,1.93731e-05
520,0.332832,0.1021,0.565067,467.908,1.78287e-05
521,0.0933612,0.0140292,0.89261,1441.67,4.86488e-05
522,0.261765,0.275552,0.462682,393.34,1.7177e-05
523,0.39066,0.37678,0.232561,2504.81,5.38977e-05
524,0.0926472,0.387579,0.519774,2323.06,7.04508e-05
525,0.618428,0.362904,0.0186684,591.883,1.72024e-05
526,0.150609,0.0268664,0.822525,2823.68,7.23519e-05
527,0.0442201,0.631305,0.324475,2230.17,7.46734e-05
528,0.36211,0.0627301,0.57516,1766.48,4.2631e-05
529,0.438099,0.490027,0.0718734,1605.33,3.86372e-05
530,0.183846,0.739205,0.0769492,1940.1,5.78675e-05
531,0.379414,0.527928,0.0926579,2014.05,4.74844e-05
532,0.18755,0.42993,0.382521,2062.01,5.82466e-05
533,0.484132,0.0804744,0.435394,2396.25,4.75656e-05
534,0.0942734,0.670243,0.235484,1922.86,6.3857e-05
535,0.123338,0.758556,0.118106,1099.46,4.24276e-05
536,0.125132,0.311984,0.562884,2499.74,7.06473e-05
537,0.17032,0.328768,0.500912,1477.85,4.68743e-05
538,0.419512,0.344434,0.236053,1675.28,3.99737e-05
539,0.513397,0.0683794,0.418224,770.867,2.16408e-05
540,0.0910078,0.489096,0.419896,2901.37,8.31819e-05
541,0.189449,0.40913,0.401421,853.601,3.17991e-05
542,0.215028,0.517236,0.267736,2877.65,7.14094e-05
543,0.23821,0.399119,0.362671,864.636,3.03867e-05
544,0.0168776,0.391321,0.591802,2183.37,7.30829e-05
545,0.172574,0.202193,0.625233,1004.03,3.54704e-05
546,0.221823,0.490091,0.288086,1838.26,5.21033e-05
547,0.557686,0.344269,0.0980453,1783.62,3.75944e-05
548,0.466406,0.277213,0.256381,1328.3,3.27726e-05
549,0.0820323,0.377001,0.540967,2747.44,7.99375e-05
550,0.0933892,0.458597,0.448014,219.943,1.41218e-05
551,0.0372955,0.158606,0.804099,1688.47,5.84153e-05
552,0.644086,0.00688966,0.349025,2416.32,4.28207e-05
553,0.367353,0.359347,0.273301,950.844,2.85131e-05
554,0.0870502,0.517346,0.395604,623.273,2.9237e-05
555,0.115604,0.60694,0.277455,230.77,1.44757e-05
556,0.399288,0.0608808,0.539831,1360.08,3.46054e-05
557,0.462947,0.0940997,0.442953,557.651,1.80603e-05
558,0.62148,0.0450676,0.333452,2381.34,4.30783e-05
559,0.283778,0.0711592,0.645063,1543.23,4.18256e-05
560,0.234069,0.345235,0.420696,1917.15,5.22065e-05
561,0.406035,0.368456,0.225509,2142.92,4.78325e-05
562,0.648359,0.206817,0.144824,451.943,1.39667e-05
563,0.601003,0.0199555,0.379041,746.138,1.9933e-05
564,0.152071,0.414962,0.432967,1868.26,5.66869e-05
565,0.382598,0.427644,0.189758,522.638,1.88582e-05
566,0.361813,0.324714,0.313473,2554.99,5.58262e-05
567,0.700118,0.0357747,0.264107,2443.88,4.18368e-05
568,0.342564,0.492588,0.164849,847.627,2.72475e-05
569,0.480448,0.393638,0.125913,1133.39,2.9352e-05
570,0.0610965,0.261639,0.677265,2302.49,7.15153e-05
571,0.488596,0.40331,0.108094,1908.72,4.1506e-05
572,0.207953,0.711619,0.0804283,2923.45,7.413e-05
573,0.19001,0.370956,0.439034,1943.41,5.54656e-05
574,0.50951,0.233298,0.257192,1360.18,3.21659e-05
575,0.554642,0.0793087,0.36605,314.664,1.15081e-05
576,0.178317,0.569073,0.25261,2077.36,5.99993e-05
577,0.355364,0.369131,0.275505,556.31,2.00568e-05
578,0.0995174,0.155045,0.745438,438.163,2.17175e-05
579,0.278139,0.557465,0.164397,2165.28,5.513e-05
580,0.284662,0.617126,0.0982117,2831.07,6.60206e-05
581,0.173469,0.320637,0.505895,656.855,2.68437e-05
582,0.32612,0.27922,0.39466,759.385,2.52535e-05
583,0.204868,0.444387,0.350744,2209.75,5.99403e-05
584,0.46327,0.104742,0.431988,2686.69,5.22822e-05
585,0.349527,0.237955,0.412518,2291.37,5.20953e-05
586,0.516641,0.175047,0.308313,1099.59,2.76233e-05
587,0.086916,0.687551,0.225533,854.249,3.70419e-05
588,0.0323594,0.390794,0.576846,616.1,3.02147e-05
589,0.330506,0.666757,0.00273716,2729.56,6.17298e-05
590,0.341031,0.557005,0.101964,2725,6.05116e-05
591,0.510314,0.424427,0.0652593,1649.2,3.70546e-05
592,0.427534,0.114693,0.457772,231.781,1.02596e-05
593,0.0941075,0.390358,0.515534,647.147,2.93157e-05
594,0.390116,0.331124,0.27876,2178.42,4.88996e-05
595,0.331118,0.42657,0.242313,2042.51,4.97344e-05
596,0.157275,0.35776,0.484964,2527.45,6.88377e-05
597,0.199833,0.528332,0.271835,2923.93,7.35438e-05
598,0.249638,0.459478,0.290884,1118.6,3.59598e-05
599,0.23741,0.318292,0.444298,1437.11,4.26568e-05
600,0.690139,0.128071,0.18179,2137.08,3.86279e-05
601,0.0877588,0.828978,0.0832631,680.406,3.22133e-05
602,0.439064,0.0115439,0.549392,1667.86,3.8355e-05
603,0.48194,0.0856932,0.432366,332.96,1.25655e-05
604,0.658829,0.268974,0.0721972,1043.38,2.44627e-05
605,0.303495,0.262492,0.434013,338.455,1.48852e-05
606,0.282101,0.34887,0.369029,1744.47,4.65876e-05
607,0.360623,0.277088,0.36229,2988.15,6.19211e-05
608,0.239494,0.654027,0.106479,251.215,1.33993e-05
609,0.0269826,0.853227,0.11979,2246.63,7.87306e-05
610,0.180361,0.574596,0.245043,835.879,3.21967e-05
611,0.261123,0.302519,0.436357,1943.09,5.10117e-05
612,0.0148027,0.648885,0.336313,1066.17,4.62704e-05
613,0.193069,0.202502,0.604428,1974.42,5.498e-05
614,0.0984685,0.547361,0.354171,1142.85,4.38487e-05
615,0.190606,0.246056,0.563338,1736.35,5.07192e-05
616,0.0782236,0.489562,0.432214,2157.59,6.89617e-05
617,0.663711,0.242089,0.0942008,2564.48,4.46165e-05
618,0.491193,0.505017,0.00378915,485.327,1.65409e-05
619,0.171444,0.442976,0.38558,1503.77,4.79169e-05
620,0.252903,0.610103,0.136993,1820.77,5.05715e-05
621,0.591325,0.119319,0.289356,1855.82,3.72695e-05
622,0.0846154,0.512145,0.40324,2303.57,7.17702e-05
623,0.12905,0.419613,0.451337,734.629,3.0804e-05
624,0.39113,0.303219,0.305651,961.68,2.80343e-05
625,0.26294,0.305707,0.431353,1720.91,4.68964e-05
626,0.00826245,0.219478,0.77226,2269.06,7.37292e-05
627,0.137289,0.473912,0.388799,1836.79,5.73925e-05
628,0.53077,0.288768,0.180462,1549.52,3.47165e-05
629,0.136835,0.692388,0.170776,2127.32,6.50037e-05
630,0.55673,0.3369,0.10637,467.88,1.52514e-05
631,0.196222,0.443016,0.360762,2493.62,6.57223e-05
632,0.085567,0.404482,0.509951,1701.41,5.75069e-05
633,0.240627,0.652395,0.106978,1132.43,3.72536e-05
634,0.107509,0.649903,0.242588,251.664,1.55829e-05
635,0.387943,0.48024,0.131817,2830.69,5.91302e-05
636,0.14915,0.394869,0.455981,526.316,2.39014e-05
637,0.39123,0.2557,0.353069,742.575,2.3451e-05
638,0.440866,0.390318,0.168815,446.945,1.61317e-05
639,0.415862,0.327475,0.256663,2333.14,5.01045e-05
640,0.204455,0.261128,0.534417,273.643,1.42095e-05
641,0.00127757,0.499591,0.499131,2875.31,9.05123e-05
642,0.364974,0.25337,0.381656,2022.97,4.72742e-05
643,0.42167,0.189552,0.388778,2479.14,5.14617e-05
644,0.486526,0.179919,0.333555,1254.58,3.08657e-05
645,0.291363,0.357794,0.350843,2597.73,6.05284e-05
646,0.437929,0.134311,0.42776,1225.41,3.14243e-05
647,0.556829,0.392029,0.0511415,1568.42,3.45914e-05
648,0.441431,0.314333,0.244236,2976.97,5.78037e-05
649,0.480302,0.374095,0.145604,2489.53,4.98821e-05
650,0.472582,0.446245,0.081173,1227.78,3.12752e-05
651,0.636535,0.190757,0.172708,1344.65,2.92819e-05
652,0.121917,0.329011,0.549072,493.99,2.34452e-05
653,0.430844,0.413972,0.155184,1404.79,3.53277e-05
654,0.412154,0.374253,0.213592,1255.99,3.31666e-05
655,0.0827884,0.00943325,0.907778,2004.01,6.16389e-05
656,0.365583,0.198685,0.435733,2851.34,5.93753e-05
657,0.177784,0.417295,0.404921,1284.15,4.26015e-05
658,0.846073,0.0860103,0.0679164,1508.62,2.81378e-05
659,0.481332,0.289657,0.229011,1200.74,3.02935e-05
660,0.0442105,0.762609,0.19318,2669.7,8.59822e-05
661,0.276059,0.43206,0.291881,2198.78,5.5238e-05
662,0.0112572,0.308486,0.680257,1247.32,4.9315e-05
663,0.640886,0.012379,0.346735,1787.68,3.50344e-05
664,0.039509,0.815444,0.145047,2664.15,8.69243e-05
665,0.642607,0.100611,0.256782,2427.33,4.32102e-05
666,0.0480416,0.248692,0.703266,355.547,2.0051e-05
667,0.472496,0.135947,0.391557,2658.94,5.16581e-05
668,0.733437,0.0578721,0.208691,277.216,9.51812e-06
669,0.0203097,0.334617,0.645073,2089.34,7.0186e-05
670,0.505888,0.358633,0.135478,454.921,1.55193e-05
671,0.67213,0.244063,0.0838074,1503.67,3.09992e-05
672,0.365006,0.450652,0.184342,1999.59,4.75955e-05
673,0.194852,0.32691,0.478237,1246.96,4.05974e-05
674,0.250324,0.694998,0.0546786,2474.32,6.29435e-05
675,0.228378,0.443069,0.328553,216.163,1.2005e-05
676,0.00483536,0.402847,0.592318,1477.26,5.63214e-05
677,0.417677,0.480065,0.102258,1139.75,3.11467e-05
678,0.331876,0.399097,0.269027,1739.99,4.44853e-05
679,0.20346,0.733031,0.0635089,1206.43,4.08758e-05
680,0.327219,0.410542,0.262239,917.151,2.89698e-05
681,0.342967,0.438667,0.218366,2174.23,5.13587e-05
682,0.222343,0.279381,0.498276,2621.62,6.50344e-05
683,0.252917,0.0517747,0.695308,522.765,2.06229e-05
684,0.771626,0.0167386,0.211635,2960.78,4.57585e-05
685,0.338173,0.352445,0.309381,780.243,2.55846e-05
686,0.607064,0.22206,0.170876,1007.03,2.45849e-05
687,0.499736,0.115939,0.384325,1543.08,3.50138e-05
688,0.00941452,0.138337,0.852249,2936.59,8.7072e-05
689,0.740746,0.110305,0.14895,258.753,9.0771e-06
690,0.322893,0.124055,0.553051,1560.54,4.07852e-05
691,0.683738,0.0195217,0.296741,2543.49,4.33395e-05
692,0.288243,0.352678,0.359078,2596.31,6.06705e-05
693,0.566566,0.262646,0.170788,2605.24,4.8012e-05
694,0.259498,0.221616,0.518886,394.314,1.71646e-05
695,0.43193,0.108964,0.459105,2112.02,4.55445e-05
696,0.0245721,0.671023,0.304405,374.817,2.24278e-05
697,0.429081,0.56134,0.00957925,2559.32,5.36197e-05
698,0.181643,0.374626,0.443731,2130.45,5.96422e-05
699,0.605913,0.22306,0.171027,1861.85,3.72246e-05
700,0.575421,0.0670766,0.357502,1075.84,2.5994e-05
701,0.184176,0.585075,0.230749,1052.89,3.75545e-05
702,0.00425003,0.671304,0.324446,1574.34,6.11141e-05
703,0.030697,0.835899,0.133404,1749.06,6.58702e-05
704,0.452519,0.136509,0.410972,2647.65,5.23077e-05
705,0.392435,0.281375,0.32619,615.316,2.06664e-05
706,0.440439,0.365872,0.19369,661.059,2.09901e-05
707,0.0122532,0.657968,0.329779,559.431,2.97556e-05
708,0.304229,0.48435,0.211422,2959.45,6.59591e-05
709,0.422177,0.11846,0.459363,998.251,2.76676e-05
710,0.216834,0.471602,0.311564,2574.65,6.57851e-05
711,0.447202,0.0150599,0.537739,2759.09,5.35769e-05
712,0.584146,0.408174,0.00768015,2547.54,4.7139e-05
713,0.56285,0.33681,0.100341,2952.95,5.26063e-05
714,0.489676,0.172527,0.337797,937.983,2.52913e-05
715,0.196179,0.164334,0.639487,2056.69,5.61337e-05
716,0.554085,0.385376,0.0605397,278.36,1.0796e-05
717,0.30219,0.389063,0.308747,2642.58,6.0733e-05
718,0.41474,0.299232,0.286028,778.037,2.38118e-05
719,0.35052,0.272403,0.377077,388.128,1.56672e-05
720,0.278512,0.412845,0.308643,1487.8,4.21927e-05
721,0.0765093,0.87228,0.0512107,2547.77,8.11912e-05
722,0.24888,0.248009,0.503111,613.008,2.34693e-05
723,0.535863,0.420041,0.0440953,2775.52,5.1672e-05
724,0.265604,0.509614,0.224782,722.043,2.63808e-05
725,0.273565,0.372637,0.353798,515.93,2.05837e-05
726,0.379873,0.564733,0.0553938,2157.38,4.98614e-05
727,0.640994,0.0455433,0.313463,1615.7,3.27848e-05
728,0.498812,0.368751,0.132437,2398.34,4.79495e-05
729,0.338057,0.547086,0.114857,759.966,2.55184e-05
730,0.363977,0.236864,0.399159,1218.45,3.35218e-05
731,0.289169,0.330843,0.379987,1593.83,4.34433e-05
732,0.2078,0.457645,0.334555,372.624,1.77999e-05
733,0.363712,0.518634,0.117655,2357.2,5.35413e-05
734,0.653562,0.0327476,0.313691,2832.02,4.7449e-05
735,0.373528,0.356612,0.269859,1034.91,3.00279e-05
736,0.157502,0.563255,0.279242,2248.91,6.49084e-05
737,0.131696,0.535439,0.332865,1232.21,4.42822e-05
738,0.461376,0.0833741,0.45525,1951.66,4.2128e-05
739,0.441231,0.0941423,0.464627,1038.66,2.7953e-05
740,0.311038,0.474671,0.214291,1807.69,4.68552e-05
741,0.272137,0.290757,0.437107,1838.05,4.85221e-05
742,0.359678,0.273656,0.366667,2919.65,6.09923e-05
743,0.398831,0.512522,0.0886472,2651.71,5.6166e-05
744,0.368664,0.414514,0.216822,1422.93,3.75746e-05
745,0.228194,0.74683,0.0249752,398.322,1.87191e-05
746,0.149579,0.661933,0.188488,2172.05,6.46756e-05
747,0.41837,0.293517,0.288113,1912.26,4.36024e-05
748,0.197664,0.0941981,0.708138,2384.9,6.15843e-05
749,0.751827,0.18763,0.0605434,2498.79,4.16038e-05
750,0.153361,0.463744,0.382894,1770.19,5.48314e-05
751,0.294553,0.597983,0.107464,2008.58,5.16843e-05
752,0.644236,0.150804,0.204961,983.708,2.35633e-05
753,0.319387,0.175198,0.505415,932.442,2.89696e-05
754,0.867337,0.0188696,0.113793,503.499,1.32994e-05
755,0.484012,0.243,0.272989,404.035,1.44444e-05
756,0.375539,0.450445,0.174016,470.279,1.76941e-05
757,0.494282,0.203284,0.302434,462.015,1.5657e-05
758,0.44003,0.030792,0.529178,773.482,2.28258e-05
759,0.432984,0.467107,0.0999094,615.19,2.02532e-05
760,0.524284,0.267989,0.207727,204.293,8.8753e-06
761,0.342651,0.381538,0.275811,1840.77,4.5691e-05
762,0.255506,0.645617,0.0988768,847.258,3.00788e-05
763,0.319754,0.333144,0.347101,804.916,2.65388e-05
764,0.270447,0.440868,0.288685,1758.1,4.77641e-05
765,0.389169,0.506782,0.104049,723.172,2.34986e-05
766,0.273655,0.54678,0.179565,1960.38,5.17257e-05
767,0.314796,0.453063,0.232141,1850.95,4.73562e-05
768,0.508847,0.445751,0.0454019,2143.2,4.43301e-05
769,0.0337303,0.44333,0.52294,1179.45,4.75034e-05
770,0.427651,0.208517,0.363832,932.175,2.64637e-05
771,0.565334,0.331458,0.103208,1905.67,3.90767e-05
772,0.469612,0.102407,0.427981,1276.56,3.1466e-05
773,0.333263,0.252348,0.414389,1702.95,4.32888e-05
774,0.136233,0.215137,0.64863,1241.44,4.27768e-05
775,0.296774,0.35777,0.345456,1999.15,5.03974e-05
776,0.427647,0.477467,0.0948862,1458.22,3.64856e-05
777,0.23522,0.450535,0.314244,2070.17,5.54598e-05
778,0.0914543,0.480838,0.427708,335.048,1.89313e-05
779,0.207745,0.115783,0.676472,1178,3.7753e-05
780,0.430829,0.264616,0.304554,420.674,1.54724e-05
781,0.285527,0.323896,0.390578,679.906,2.44357e-05
782,0.0298971,0.325606,0.644497,642.714,3.09043e-05
783,0.363674,0.61126,0.0250659,1501.4,3.97245e-05
784,0.261467,0.359585,0.378948,799.485,2.80257e-05
785,0.0972181,0.445185,0.457597,2831.42,8.07698e-05
786,0.479451,0.445379,0.0751702,1764.83,3.97491e-05
787,0.742685,0.219844,0.0374713,2406.62,4.08313e-05
788,0.105354,0.274572,0.620074,2402.72,7.01066e-05
789,0.179859,0.213828,0.606312,1876.85,5.39626e-05
790,0.195964,0.548555,0.255481,729.25,2.87424e-05
791,0.087724,0.403116,0.50916,2224.59,6.89181e-05
792,0.270042,0.292364,0.437594,357.529,1.59906e-05
793,0.259546,0.59767,0.142784,2199.32,5.7024e-05
794,0.500134,0.273565,0.226302,1796.8,3.91803e-05
795,0.345131,0.111319,0.54355,2104.27,4.89e-05
796,0.090028,0.233189,0.676783,770.605,3.25933e-05
797,0.295692,0.399904,0.304404,778.114,2.66823e-05
798,0.45643,0.164564,0.379006,1853.89,4.10627e-05
799,0.0902683,0.278665,0.631066,1366.92,4.85098e-05
800,0.338001,0.0489572,0.613041,247.442,1.14763e-05
801,0.359148,0.410313,0.230539,1037.26,3.05812e-05
802,0.672723,0.0264655,0.300811,2671.35,4.50949e-05
803,0.358453,0.356944,0.284603,1742.94,4.33186e-05
804,0.362702,0.0879022,0.549396,2229.9,4.9986e-05
805,0.241369,0.405561,0.35307,1189.3,3.76391e-05
806,0.109192,0.34074,0.550068,1895.88,5.97843e-05
807,0.120114,0.635948,0.243938,1290.41,4.68744e-05
808,0.240362,0.449664,0.309974,1917.29,5.23427e-05
809,0.308642,0.182005,0.509353,2036.8,4.97457e-05
810,0.487736,0.33148,0.180783,1476.93,3.4767e-05
811,0.536551,0.182864,0.280586,431.292,1.44965e-05
812,0.00819268,0.255495,0.736313,2989.18,8.9597e-05
813,0.288144,0.0145011,0.697355,768.507,2.58236e-05
814,0.478416,0.334277,0.187307,1606.84,3.70695e-05
815,0.211084,0.538354,0.250561,2101.04,5.80206e-05
816,0.337524,0.258969,0.403507,2714.76,5.91814e-05
817,0.0305778,0.522588,0.446834,1777.06,6.38281e-05
818,0.401357,0.418372,0.180271,2828.77,5.81557e-05
819,0.483854,0.514014,0.00213158,1795.25,4.02551e-05
820,0.815526,0.113004,0.07147,2281.58,3.77442e-05
821,0.320145,0.229545,0.45031,2981.75,6.39608e-05
822,0.353817,0.300864,0.345319,286.507,1.27452e-05
823,0.726595,0.0392606,0.234145,1904.5,3.48717e-05
824,0.365679,0.159362,0.474959,482.708,1.77747e-05
825,0.407069,0.265172,0.327759,2411.92,5.13965e-05
826,0.445246,0.35854,0.196214,1181.15,3.09416e-05
827,0.0734189,0.612473,0.314108,2667.65,8.14383e-05
828,0.334836,0.368568,0.296596,729.995,2.45612e-05
829,0.272351,0.338442,0.389206,1814.26,4.82781e-05
830,0.0372877,0.529612,0.433101,2884.66,8.85792e-05
831,0.0204154,0.40322,0.576364,1854.63,6.52466e-05
832,0.139566,0.360298,0.500136,444.169,2.14414e-05
833,0.0652516,0.708088,0.22666,1390.22,5.32267e-05
834,0.645967,0.0269303,0.327102,274.621,9.90258e-06
835,0.751715,0.15891,0.0893749,1514.39,2.96721e-05
836,0.156531,0.826885,0.0165838,2576.22,7.33051e-05
837,0.371174,0.21846,0.410366,2689.33,5.687e-05
838,0.133123,0.168053,0.698825,2797.56,7.44291e-05
839,0.669542,0.295604,0.0348539,2632.52,4.53832e-05
840,0.453008,0.108015,0.438977,265.973,1.10414e-05
841,0.122069,0.469586,0.408345,2780.1,7.75801e-05
842,0.228428,0.56543,0.206142,2401.62,6.24684e-05
843,0.211874,0.198507,0.589619,778.799,2.85745e-05
844,0.36162,0.402722,0.235657,1532.19,3.97203e-05
845,0.293767,0.551652,0.154581,2345.73,5.72498e-05
846,0.274907,0.465222,0.259872,2701.95,6.37909e-05
847,0.310336,0.191465,0.498199,232.659,1.14048e-05
848,0.264662,0.168742,0.566596,268.056,1.30789e-05
849,0.349269,0.307707,0.343024,2714.54,5.87576e-05
850,0.455569,0.396899,0.147531,2180.99,4.65728e-05
851,0.215516,0.381839,0.402645,1463.83,4.44859e-05
852,0.240803,0.43172,0.327477,1386.32,4.18975e-05
853,0.235272,0.414147,0.350582,849.488,3.01581e-05
854,0.204894,0.537137,0.257969,1632.81,4.92096e-05
855,0.0572626,0.425069,0.517669,1223.32,4.74695e-05
856,0.513487,0.0670847,0.419428,1331.25,3.12878e-05
857,0.378027,0.347144,0.274829,909.747,2.73916e-05
858,0.466339,0.0677117,0.465949,1766.46,3.91957e-05
859,0.37221,0.321534,0.306257,1436.15,3.74338e-05
860,0.109018,0.110251,0.780732,2818.55,7.64599e-05
861,0.174339,0.557312,0.268349,2229.4,6.31851e-05
862,0.206744,0.455033,0.338223,1978.42,5.55301e-05
863,0.498212,0.356233,0.145554,1650.99,3.72517e-05
864,0.276559,0.323356,0.400085,2947.25,6.67512e-05
865,0.471049,0.193976,0.334975,1529.86,3.57329e-05
866,0.313113,0.173582,0.513305,2793.66,6.13364e-05
867,0.0820239,0.35448,0.563496,750.998,3.27707e-05
868,0.158166,0.355612,0.486222,2683.51,7.16195e-05
869,0.564108,0.170767,0.265125,1237.53,2.8955e-05
870,0.0611246,0.677708,0.261167,426.04,2.36594e-05
871,0.285199,0.43132,0.283481,2462.08,5.90877e-05
872,0.14718,0.448418,0.404402,1142.68,4.09022e-05
873,0.621379,0.319095,0.0595262,2070.5,3.98124e-05
874,0.274348,0.128583,0.597069,2525.83,5.92731e-05
875,0.518702,0.343091,0.138207,1133.55,2.84511e-05
876,0.52649,0.0606163,0.412894,661.016,1.9324e-05
877,0.252344,0.312021,0.435634,866.238,2.97499e-05
878,0.197028,0.462191,0.340781,2130.36,5.90919e-05
879,0.504742,0.120119,0.375139,889.056,2.40508e-05
880,0.134807,0.422054,0.443139,2297.72,6.67082e-05
881,0.358982,0.540992,0.100025,2189.15,5.12336e-05
882,0.30755,0.603834,0.0886166,2435.54,5.81626e-05
883,0.071663,0.415455,0.512882,1029.75,4.14669e-05
884,0.465859,0.457192,0.0769483,1014.13,2.76489e-05
885,0.272404,0.163493,0.564103,1479.35,4.14125e-05
886,0.448919,0.3439,0.207181,2643.98,5.3136e-05
887,0.537456,0.0292606,0.433284,2959.83,5.26393e-05
